previous,current,gap_minutes,classification,category
2021-11-02 20:32:00,2021-11-02 20:34:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-02 20:40:00,2021-11-02 20:43:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-02 20:43:00,2021-11-02 20:45:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-02 20:46:00,2021-11-02 20:49:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-02 20:59:00,2021-11-02 21:01:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-02 21:03:00,2021-11-02 21:05:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-02 21:22:00,2021-11-02 21:24:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-02 22:11:00,2021-11-02 22:14:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-02 22:15:00,2021-11-02 22:20:00,5.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-02 22:23:00,2021-11-02 22:30:00,7.0,UNEXPECTED_INTRADAY_GAP,UNEXPECTED
2021-11-02 22:33:00,2021-11-02 22:35:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-02 22:35:00,2021-11-02 22:37:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-02 22:39:00,2021-11-02 22:41:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-02 22:41:00,2021-11-02 22:43:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-02 22:45:00,2021-11-02 22:53:00,8.0,UNEXPECTED_INTRADAY_GAP,UNEXPECTED
2021-11-02 22:55:00,2021-11-02 22:57:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-02 23:01:00,2021-11-02 23:04:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-02 23:21:00,2021-11-02 23:24:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-02 23:25:00,2021-11-02 23:27:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-02 23:32:00,2021-11-02 23:34:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-02 23:34:00,2021-11-02 23:39:00,5.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-02 23:40:00,2021-11-02 23:42:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-02 23:48:00,2021-11-02 23:52:00,4.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-02 23:53:00,2021-11-02 23:55:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-02 23:55:00,2021-11-02 23:57:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-02 23:58:00,2021-11-03 00:00:00,2.0,EXPECTED_DAILY_ROLLOVER,EXPECTED
2021-11-03 00:35:00,2021-11-03 00:37:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-03 00:44:00,2021-11-03 00:46:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-03 01:17:00,2021-11-03 01:19:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-03 01:55:00,2021-11-03 01:57:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-03 03:39:00,2021-11-03 03:41:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-03 03:52:00,2021-11-03 03:55:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-03 04:07:00,2021-11-03 04:09:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-03 05:07:00,2021-11-03 05:09:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-03 20:16:00,2021-11-03 20:18:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-03 20:31:00,2021-11-03 20:34:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-03 20:34:00,2021-11-03 20:36:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-03 21:00:00,2021-11-03 21:02:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-03 21:06:00,2021-11-03 21:08:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-03 21:18:00,2021-11-03 21:20:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-03 21:37:00,2021-11-03 21:39:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-03 21:42:00,2021-11-03 21:45:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-03 21:47:00,2021-11-03 21:50:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-03 22:03:00,2021-11-03 22:05:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-03 22:06:00,2021-11-03 22:08:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-03 22:11:00,2021-11-03 22:13:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-03 22:15:00,2021-11-03 22:17:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-03 22:25:00,2021-11-03 22:28:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-03 22:28:00,2021-11-03 22:30:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-03 22:31:00,2021-11-03 22:33:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-03 22:33:00,2021-11-03 22:36:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-03 22:36:00,2021-11-03 22:38:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-03 22:42:00,2021-11-03 22:45:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-03 22:46:00,2021-11-03 22:48:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-03 22:48:00,2021-11-03 22:50:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-03 22:52:00,2021-11-03 22:54:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-03 22:54:00,2021-11-03 22:57:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-03 22:57:00,2021-11-03 22:59:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-03 23:22:00,2021-11-03 23:24:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-03 23:33:00,2021-11-03 23:35:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 00:24:00,2021-11-04 00:26:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 02:21:00,2021-11-04 02:23:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 02:26:00,2021-11-04 02:28:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 02:31:00,2021-11-04 02:33:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 02:46:00,2021-11-04 02:49:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 03:04:00,2021-11-04 03:06:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 03:22:00,2021-11-04 03:25:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 04:18:00,2021-11-04 04:20:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 04:22:00,2021-11-04 04:24:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 04:39:00,2021-11-04 04:42:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 04:50:00,2021-11-04 04:52:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 05:09:00,2021-11-04 05:11:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 19:27:00,2021-11-04 19:29:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 19:51:00,2021-11-04 19:53:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 20:12:00,2021-11-04 20:14:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 20:22:00,2021-11-04 20:24:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 20:31:00,2021-11-04 20:33:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 20:34:00,2021-11-04 20:36:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 20:40:00,2021-11-04 20:44:00,4.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 21:17:00,2021-11-04 21:20:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 22:02:00,2021-11-04 22:05:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 22:09:00,2021-11-04 22:14:00,5.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 22:15:00,2021-11-04 22:17:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 22:20:00,2021-11-04 22:22:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 22:22:00,2021-11-04 22:24:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 22:33:00,2021-11-04 22:35:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 22:39:00,2021-11-04 22:41:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 22:42:00,2021-11-04 22:45:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 22:45:00,2021-11-04 22:56:00,11.0,UNEXPECTED_INTRADAY_GAP,UNEXPECTED
2021-11-04 22:56:00,2021-11-04 22:58:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 23:02:00,2021-11-04 23:04:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 23:20:00,2021-11-04 23:22:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 23:24:00,2021-11-04 23:26:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 23:26:00,2021-11-04 23:28:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 23:35:00,2021-11-04 23:37:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 23:37:00,2021-11-04 23:39:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 23:47:00,2021-11-04 23:49:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 23:52:00,2021-11-04 23:54:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-04 23:56:00,2021-11-04 23:58:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-05 03:10:00,2021-11-05 03:12:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-05 03:46:00,2021-11-05 03:48:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-05 04:00:00,2021-11-05 04:02:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-05 04:22:00,2021-11-05 04:24:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-05 05:15:00,2021-11-05 05:18:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-05 07:47:00,2021-11-05 07:49:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-05 19:18:00,2021-11-05 19:20:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-05 20:10:00,2021-11-05 20:12:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-05 20:12:00,2021-11-05 20:14:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-05 20:21:00,2021-11-05 20:24:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-05 20:25:00,2021-11-05 20:28:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-05 20:58:00,2021-11-07 22:05:00,2947.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2021-11-07 22:10:00,2021-11-07 22:13:00,3.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2021-11-07 22:13:00,2021-11-07 22:19:00,6.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2021-11-07 22:31:00,2021-11-07 22:34:00,3.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2021-11-07 23:34:00,2021-11-07 23:36:00,2.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2021-11-07 23:56:00,2021-11-07 23:58:00,2.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2021-11-08 00:43:00,2021-11-08 00:45:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-08 02:36:00,2021-11-08 02:38:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-08 03:50:00,2021-11-08 03:52:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-08 04:00:00,2021-11-08 04:02:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-08 04:02:00,2021-11-08 04:04:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-08 04:25:00,2021-11-08 04:27:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-08 04:27:00,2021-11-08 04:29:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-08 04:37:00,2021-11-08 04:41:00,4.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-08 05:02:00,2021-11-08 05:05:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-08 05:27:00,2021-11-08 05:29:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-08 18:39:00,2021-11-08 18:41:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-08 18:53:00,2021-11-08 18:55:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-08 19:45:00,2021-11-08 19:47:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-08 21:14:00,2021-11-08 21:16:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-08 21:18:00,2021-11-08 21:20:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-08 21:30:00,2021-11-08 21:32:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-08 21:32:00,2021-11-08 21:35:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-08 21:42:00,2021-11-08 21:44:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-08 21:55:00,2021-11-08 21:57:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-08 22:01:00,2021-11-08 22:03:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-08 22:09:00,2021-11-08 22:11:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-08 22:13:00,2021-11-08 22:15:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-08 22:36:00,2021-11-08 22:39:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-08 23:08:00,2021-11-08 23:10:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-08 23:19:00,2021-11-08 23:23:00,4.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-08 23:26:00,2021-11-08 23:30:00,4.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-08 23:32:00,2021-11-08 23:34:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-08 23:34:00,2021-11-08 23:45:00,11.0,UNEXPECTED_INTRADAY_GAP,UNEXPECTED
2021-11-08 23:45:00,2021-11-08 23:47:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-08 23:50:00,2021-11-08 23:54:00,4.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-08 23:54:00,2021-11-08 23:57:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 00:07:00,2021-11-09 00:09:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 00:20:00,2021-11-09 00:22:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 00:26:00,2021-11-09 00:29:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 00:55:00,2021-11-09 00:57:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 01:18:00,2021-11-09 01:20:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 05:05:00,2021-11-09 05:07:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 05:38:00,2021-11-09 05:40:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 18:36:00,2021-11-09 18:38:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 18:54:00,2021-11-09 18:56:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 20:12:00,2021-11-09 20:14:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 20:40:00,2021-11-09 20:42:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 21:07:00,2021-11-09 21:09:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 21:17:00,2021-11-09 21:21:00,4.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 21:21:00,2021-11-09 21:24:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 21:25:00,2021-11-09 21:27:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 21:27:00,2021-11-09 21:29:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 21:32:00,2021-11-09 21:34:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 21:35:00,2021-11-09 21:37:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 21:40:00,2021-11-09 21:44:00,4.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 21:45:00,2021-11-09 21:50:00,5.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 21:53:00,2021-11-09 21:55:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 21:59:00,2021-11-09 22:01:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 22:01:00,2021-11-09 22:05:00,4.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 22:18:00,2021-11-09 22:20:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 22:20:00,2021-11-09 22:22:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 22:23:00,2021-11-09 22:28:00,5.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 22:38:00,2021-11-09 22:40:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 22:42:00,2021-11-09 22:46:00,4.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 22:48:00,2021-11-09 22:51:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 22:54:00,2021-11-09 22:57:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 23:06:00,2021-11-09 23:08:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 23:26:00,2021-11-09 23:28:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 23:30:00,2021-11-09 23:32:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 23:36:00,2021-11-09 23:44:00,8.0,UNEXPECTED_INTRADAY_GAP,UNEXPECTED
2021-11-09 23:44:00,2021-11-09 23:46:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 23:48:00,2021-11-09 23:51:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-09 23:53:00,2021-11-09 23:55:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-10 00:18:00,2021-11-10 00:20:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-10 00:30:00,2021-11-10 00:32:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-10 00:52:00,2021-11-10 00:54:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-10 00:56:00,2021-11-10 00:58:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-10 03:20:00,2021-11-10 03:22:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-10 03:30:00,2021-11-10 03:32:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-10 03:51:00,2021-11-10 03:53:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-10 05:01:00,2021-11-10 05:03:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-10 06:17:00,2021-11-10 06:19:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-10 08:51:00,2021-11-10 08:53:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-10 21:25:00,2021-11-10 21:27:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-10 21:33:00,2021-11-10 21:35:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-10 21:41:00,2021-11-10 21:43:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-10 22:02:00,2021-11-10 22:05:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-10 22:24:00,2021-11-10 22:26:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-10 22:27:00,2021-11-10 22:29:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-10 22:42:00,2021-11-10 22:44:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-10 23:32:00,2021-11-10 23:35:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-10 23:35:00,2021-11-10 23:37:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-10 23:38:00,2021-11-10 23:40:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-10 23:45:00,2021-11-10 23:50:00,5.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-10 23:50:00,2021-11-10 23:52:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-11 05:20:00,2021-11-11 05:22:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-11 12:35:00,2021-11-11 12:37:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-11 18:35:00,2021-11-11 18:37:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-11 19:36:00,2021-11-11 19:38:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-11 20:37:00,2021-11-11 20:39:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-11 20:42:00,2021-11-11 20:44:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-11 21:08:00,2021-11-11 21:10:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-11 21:30:00,2021-11-11 21:32:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-11 21:35:00,2021-11-11 21:39:00,4.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-11 21:41:00,2021-11-11 21:43:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-11 21:46:00,2021-11-11 21:48:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-11 23:15:00,2021-11-11 23:17:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-11 23:52:00,2021-11-11 23:54:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-11 23:58:00,2021-11-12 00:00:00,2.0,EXPECTED_DAILY_ROLLOVER,EXPECTED
2021-11-12 00:00:00,2021-11-12 00:02:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-12 00:09:00,2021-11-12 00:11:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-12 00:13:00,2021-11-12 00:15:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-12 00:17:00,2021-11-12 00:19:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-12 00:19:00,2021-11-12 00:21:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-12 00:23:00,2021-11-12 00:25:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-12 00:48:00,2021-11-12 00:50:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-12 00:52:00,2021-11-12 00:54:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-12 02:34:00,2021-11-12 02:36:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-12 02:36:00,2021-11-12 02:38:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-12 03:55:00,2021-11-12 03:57:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-12 04:31:00,2021-11-12 04:33:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-12 04:37:00,2021-11-12 04:39:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-12 05:34:00,2021-11-12 05:37:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-12 05:43:00,2021-11-12 05:45:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-12 06:34:00,2021-11-12 06:36:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-12 10:45:00,2021-11-12 10:47:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-12 19:45:00,2021-11-12 19:47:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-12 20:25:00,2021-11-12 20:27:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-12 20:36:00,2021-11-12 20:39:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-12 21:40:00,2021-11-12 21:42:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2021-11-12 21:58:00,2021-11-14 22:06:00,2888.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2021-11-14 23:11:00,2021-11-14 23:13:00,2.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2021-11-14 23:22:00,2021-11-14 23:24:00,2.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
