Datetime,Open,High,Low,Close,M1_Count,Expected_M1,Missing_M1,Status,GapCause
2026-02-04 16:00:00,1.36638,1.36719,1.36418,1.36625,240,240,0,COMPLETE,
2026-02-04 20:00:00,1.36621,1.36634,1.36424,1.36456,238,240,2,UNEXPECTED_INCOMPLETE,UNEXPECTED
2026-02-05 00:00:00,1.36457,1.36537,1.36187,1.36245,240,240,0,COMPLETE,
2026-02-05 04:00:00,1.36248,1.3629,1.36063,1.36198,240,240,0,COMPLETE,
2026-02-05 08:00:00,1.36196,1.36325,1.35562,1.3612,240,240,0,COMPLETE,
2026-02-05 12:00:00,1.36126,1.36126,1.35209,1.35278,240,240,0,COMPLETE,
2026-02-05 16:00:00,1.35277,1.35572,1.3517,1.35483,240,240,0,COMPLETE,
2026-02-05 20:00:00,1.35484,1.35515,1.35202,1.35208,239,240,1,UNEXPECTED_INCOMPLETE,UNEXPECTED
2026-02-06 00:00:00,1.35209,1.35497,1.3508,1.3546,240,240,0,COMPLETE,
2026-02-06 04:00:00,1.35463,1.35786,1.35447,1.3566,240,240,0,COMPLETE,
2026-02-06 08:00:00,1.35662,1.35917,1.35576,1.35839,240,240,0,COMPLETE,
2026-02-06 12:00:00,1.35839,1.36152,1.35811,1.3614,240,240,0,COMPLETE,
2026-02-06 16:00:00,1.36139,1.36229,1.36011,1.36156,240,240,0,COMPLETE,
2026-02-06 20:00:00,1.36154,1.36217,1.36074,1.36115,119,240,121,EXPECTED_INCOMPLETE,EXPECTED
2026-02-07 00:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-07 04:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-07 08:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-07 12:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-07 16:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-07 20:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-08 00:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-08 04:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-08 08:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-08 12:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-08 16:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-08 20:00:00,1.35904,1.36112,1.35876,1.36095,115,240,125,EXPECTED_INCOMPLETE,EXPECTED
2026-02-09 00:00:00,1.36097,1.36201,1.35902,1.35984,240,240,0,COMPLETE,
2026-02-09 04:00:00,1.35984,1.36285,1.35876,1.36036,240,240,0,COMPLETE,
2026-02-09 08:00:00,1.36036,1.36449,1.35861,1.36369,240,240,0,COMPLETE,
2026-02-09 12:00:00,1.36372,1.36871,1.36212,1.36772,240,240,0,COMPLETE,
2026-02-09 16:00:00,1.36772,1.36998,1.3662,1.36967,240,240,0,COMPLETE,
2026-02-09 20:00:00,1.36965,1.36997,1.36813,1.36821,234,240,6,UNEXPECTED_INCOMPLETE,UNEXPECTED
2026-02-10 00:00:00,1.36822,1.36958,1.36717,1.36852,240,240,0,COMPLETE,
2026-02-10 04:00:00,1.36851,1.36864,1.36665,1.36721,240,240,0,COMPLETE,
2026-02-10 08:00:00,1.36722,1.36842,1.36573,1.3663,240,240,0,COMPLETE,
2026-02-10 12:00:00,1.36633,1.36965,1.36525,1.36734,240,240,0,COMPLETE,
2026-02-10 16:00:00,1.36736,1.3674,1.36395,1.36564,240,240,0,COMPLETE,
2026-02-10 20:00:00,1.36563,1.36571,1.36311,1.36324,239,240,1,UNEXPECTED_INCOMPLETE,UNEXPECTED
2026-02-11 00:00:00,1.36324,1.36677,1.3631,1.36647,240,240,0,COMPLETE,
2026-02-11 04:00:00,1.36646,1.36776,1.36575,1.36738,240,240,0,COMPLETE,
2026-02-11 08:00:00,1.36739,1.37121,1.36684,1.36908,240,240,0,COMPLETE,
2026-02-11 12:00:00,1.3691,1.36918,1.36091,1.36331,240,240,0,COMPLETE,
2026-02-11 16:00:00,1.36331,1.36671,1.36281,1.36321,240,240,0,COMPLETE,
2026-02-11 20:00:00,1.3632,1.36345,1.36185,1.36226,236,240,4,UNEXPECTED_INCOMPLETE,UNEXPECTED
2026-02-12 00:00:00,1.36226,1.36419,1.36149,1.36313,240,240,0,COMPLETE,
2026-02-12 04:00:00,1.36312,1.36355,1.36042,1.36321,240,240,0,COMPLETE,
2026-02-12 08:00:00,1.36323,1.36536,1.36262,1.36487,240,240,0,COMPLETE,
2026-02-12 12:00:00,1.36487,1.36711,1.36214,1.36537,240,240,0,COMPLETE,
2026-02-12 16:00:00,1.36536,1.36576,1.36043,1.36236,240,240,0,COMPLETE,
2026-02-12 20:00:00,1.36233,1.36245,1.36142,1.36179,234,240,6,UNEXPECTED_INCOMPLETE,UNEXPECTED
2026-02-13 00:00:00,1.36178,1.36238,1.36114,1.36148,240,240,0,COMPLETE,
2026-02-13 04:00:00,1.36146,1.3617,1.35899,1.36138,240,240,0,COMPLETE,
2026-02-13 08:00:00,1.36136,1.36295,1.36006,1.36029,240,240,0,COMPLETE,
