context_type,family_id,gap_previous,gap_current,gap_minutes,date,year,month,weekday,previous_clock,current_clock,before_count,after_count,full_before_context,full_after_context,before_internal_gaps,after_internal_gaps,context_is_continuous,first_before_time,last_before_time,first_after_time,last_after_time,first_before_open,last_before_close,first_after_open,last_after_close,before_high,before_low,after_high,after_low,before_close_to_after_open_change
KNOWN_BOUNDARY,P33_C39_D64,2023-01-04 21:57:00,2023-01-04 23:01:00,64.0,2023-01-04,2023,1,Wednesday,21:57,23:01,5,5,True,True,0,0,True,2023-01-04 21:53:00,2023-01-04 21:57:00,2023-01-04 23:01:00,2023-01-04 23:05:00,1854.52,1854.5,1854.44,1854.532,1854.6,1854.257,1855.225,1854.406,-0.05999999999994543
KNOWN_BOUNDARY,P33_C39_D64,2023-01-05 21:57:00,2023-01-05 23:01:00,64.0,2023-01-05,2023,1,Thursday,21:57,23:01,5,5,True,True,0,0,True,2023-01-05 21:53:00,2023-01-05 21:57:00,2023-01-05 23:01:00,2023-01-05 23:05:00,1833.077,1832.795,1832.262,1832.087,1833.13,1832.643,1832.309,1831.544,-0.5330000000001291
KNOWN_BOUNDARY,P33_C39_D64,2023-01-09 21:57:00,2023-01-09 23:01:00,64.0,2023-01-09,2023,1,Monday,21:57,23:01,5,5,True,True,0,0,True,2023-01-09 21:53:00,2023-01-09 21:57:00,2023-01-09 23:01:00,2023-01-09 23:05:00,1871.698,1871.598,1870.953,1870.61,1871.728,1871.384,1870.953,1870.445,-0.6449999999999818
KNOWN_BOUNDARY,P33_C39_D64,2023-01-10 21:57:00,2023-01-10 23:01:00,64.0,2023-01-10,2023,1,Tuesday,21:57,23:01,5,5,True,True,0,0,True,2023-01-10 21:53:00,2023-01-10 21:57:00,2023-01-10 23:01:00,2023-01-10 23:05:00,1877.411,1876.895,1876.954,1877.278,1877.474,1876.743,1877.419,1876.746,0.05899999999996908
KNOWN_BOUNDARY,P33_C39_D64,2023-01-11 21:57:00,2023-01-11 23:01:00,64.0,2023-01-11,2023,1,Wednesday,21:57,23:01,5,5,True,True,0,0,True,2023-01-11 21:53:00,2023-01-11 21:57:00,2023-01-11 23:01:00,2023-01-11 23:05:00,1876.305,1875.742,1874.929,1876.57,1876.361,1875.523,1877.009,1874.466,-0.8129999999998745
KNOWN_BOUNDARY,P33_C39_D64,2023-01-12 21:57:00,2023-01-12 23:01:00,64.0,2023-01-12,2023,1,Thursday,21:57,23:01,5,5,True,True,0,0,True,2023-01-12 21:53:00,2023-01-12 21:57:00,2023-01-12 23:01:00,2023-01-12 23:05:00,1897.3,1896.88,1895.701,1895.686,1897.426,1896.78,1896.08,1895.492,-1.1790000000000873
KNOWN_BOUNDARY,P33_C39_D64,2023-01-17 21:57:00,2023-01-17 23:01:00,64.0,2023-01-17,2023,1,Tuesday,21:57,23:01,5,5,True,True,0,0,True,2023-01-17 21:53:00,2023-01-17 21:57:00,2023-01-17 23:01:00,2023-01-17 23:05:00,1908.628,1908.556,1908.192,1908.268,1908.725,1908.328,1908.276,1907.694,-0.36400000000003274
KNOWN_BOUNDARY,P33_C39_D64,2023-01-18 21:57:00,2023-01-18 23:01:00,64.0,2023-01-18,2023,1,Wednesday,21:57,23:01,5,5,True,True,0,0,True,2023-01-18 21:53:00,2023-01-18 21:57:00,2023-01-18 23:01:00,2023-01-18 23:05:00,1904.106,1904.111,1903.962,1903.504,1904.218,1903.913,1903.964,1902.943,-0.1490000000001146
KNOWN_BOUNDARY,P33_C39_D64,2023-01-19 21:57:00,2023-01-19 23:01:00,64.0,2023-01-19,2023,1,Thursday,21:57,23:01,5,5,True,True,0,0,True,2023-01-19 21:53:00,2023-01-19 21:57:00,2023-01-19 23:01:00,2023-01-19 23:05:00,1931.651,1932.156,1931.615,1932.304,1932.38,1931.49,1932.503,1931.285,-0.54099999999994
KNOWN_BOUNDARY,P33_C39_D64,2023-01-23 21:57:00,2023-01-23 23:01:00,64.0,2023-01-23,2023,1,Monday,21:57,23:01,5,5,True,True,0,0,True,2023-01-23 21:53:00,2023-01-23 21:57:00,2023-01-23 23:01:00,2023-01-23 23:05:00,1931.468,1931.264,1930.862,1931.338,1931.571,1931.171,1931.441,1930.862,-0.4019999999998163
