Datetime,Open,High,Low,Close,M1_Count,Expected_M1,Missing_M1,Status,GapCause
2025-10-14 03:45:00,0.8036,0.80361,0.80346,0.80353,15,15,0,COMPLETE,
2025-10-14 04:00:00,0.80352,0.80355,0.80289,0.80297,15,15,0,COMPLETE,
2025-10-14 04:15:00,0.80298,0.80304,0.80254,0.80265,15,15,0,COMPLETE,
2025-10-14 04:30:00,0.80266,0.80286,0.80263,0.8027,15,15,0,COMPLETE,
2025-10-14 04:45:00,0.80269,0.80274,0.80235,0.80252,15,15,0,COMPLETE,
2025-10-14 05:00:00,0.80253,0.80283,0.80251,0.80273,15,15,0,COMPLETE,
2025-10-14 05:15:00,0.80273,0.80305,0.80266,0.80278,15,15,0,COMPLETE,
2025-10-14 05:30:00,0.80278,0.80279,0.80178,0.80204,15,15,0,COMPLETE,
2025-10-14 05:45:00,0.80205,0.80262,0.80201,0.80216,15,15,0,COMPLETE,
2025-10-14 06:00:00,0.80216,0.8025,0.80195,0.80244,15,15,0,COMPLETE,
2025-10-14 06:15:00,0.80243,0.80273,0.80194,0.8027,15,15,0,COMPLETE,
2025-10-14 06:30:00,0.80269,0.80355,0.80269,0.80326,15,15,0,COMPLETE,
2025-10-14 06:45:00,0.80324,0.80335,0.80295,0.803,15,15,0,COMPLETE,
2025-10-14 07:00:00,0.80301,0.80339,0.8023,0.80326,15,15,0,COMPLETE,
2025-10-14 07:15:00,0.80327,0.80439,0.80327,0.80428,15,15,0,COMPLETE,
2025-10-14 07:30:00,0.80428,0.80456,0.80383,0.80447,15,15,0,COMPLETE,
2025-10-14 07:45:00,0.80447,0.80453,0.80381,0.80418,15,15,0,COMPLETE,
2025-10-14 08:00:00,0.8042,0.80444,0.80344,0.80361,15,15,0,COMPLETE,
2025-10-14 08:15:00,0.80361,0.80373,0.80342,0.80351,15,15,0,COMPLETE,
2025-10-14 08:30:00,0.80351,0.80357,0.80322,0.80345,15,15,0,COMPLETE,
2025-10-14 08:45:00,0.80346,0.80365,0.80313,0.80324,15,15,0,COMPLETE,
2025-10-14 09:00:00,0.80323,0.80373,0.80321,0.80371,15,15,0,COMPLETE,
2025-10-14 09:15:00,0.80371,0.80396,0.8035,0.80369,15,15,0,COMPLETE,
2025-10-14 09:30:00,0.80369,0.80385,0.80357,0.80376,15,15,0,COMPLETE,
2025-10-14 09:45:00,0.80376,0.80415,0.8037,0.80414,15,15,0,COMPLETE,
2025-10-14 10:00:00,0.80414,0.80422,0.80361,0.8037,15,15,0,COMPLETE,
2025-10-14 10:15:00,0.80369,0.80397,0.80366,0.80369,15,15,0,COMPLETE,
