Datetime,Open,High,Low,Close,M1_Count,Expected_M1,Missing_M1,Status,GapCause
2023-07-27 12:00:00,1979.002,1979.066,1942.642,1946.88,240,240,0,COMPLETE,
2023-07-27 16:00:00,1946.849,1949.632,1942.018,1944.14,240,240,0,COMPLETE,
2023-07-27 20:00:00,1944.107,1948.058,1943.373,1947.443,177,240,63,EXPECTED_INCOMPLETE,EXPECTED
2023-07-28 00:00:00,1947.411,1954.726,1946.054,1954.035,240,240,0,COMPLETE,
2023-07-28 04:00:00,1954.066,1956.575,1948.219,1949.603,240,240,0,COMPLETE,
2023-07-28 08:00:00,1949.666,1957.96,1947.819,1956.578,240,240,0,COMPLETE,
2023-07-28 12:00:00,1956.544,1963.355,1952.244,1960.909,240,240,0,COMPLETE,
2023-07-28 16:00:00,1960.892,1963.46,1957.479,1959.081,240,240,0,COMPLETE,
2023-07-28 20:00:00,1959.049,1959.547,1958.603,1959.184,58,240,182,EXPECTED_INCOMPLETE,EXPECTED
2023-07-29 00:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-07-29 04:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-07-29 08:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-07-29 12:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-07-29 16:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-07-29 20:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-07-30 00:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-07-30 04:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-07-30 08:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-07-30 12:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-07-30 16:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-07-30 20:00:00,1959.875,1960.47,1957.373,1958.063,115,240,125,EXPECTED_INCOMPLETE,EXPECTED
2023-07-31 00:00:00,1958.054,1958.828,1953.697,1954.551,240,240,0,COMPLETE,
2023-07-31 04:00:00,1954.539,1957.06,1953.056,1954.823,240,240,0,COMPLETE,
2023-07-31 08:00:00,1954.846,1961.041,1950.718,1959.03,240,240,0,COMPLETE,
2023-07-31 12:00:00,1959.06,1972.326,1957.477,1970.636,240,240,0,COMPLETE,
2023-07-31 16:00:00,1970.646,1972.201,1964.209,1964.482,240,240,0,COMPLETE,
2023-07-31 20:00:00,1964.514,1965.944,1963.846,1963.907,177,240,63,EXPECTED_INCOMPLETE,EXPECTED
2023-08-01 00:00:00,1963.876,1964.628,1958.972,1962.139,240,240,0,COMPLETE,
2023-08-01 04:00:00,1962.13,1962.277,1954.449,1955.437,240,240,0,COMPLETE,
2023-08-01 08:00:00,1955.404,1957.657,1953.067,1953.524,240,240,0,COMPLETE,
2023-08-01 12:00:00,1953.546,1955.967,1941.267,1944.199,240,240,0,COMPLETE,
