Datetime,Open,High,Low,Close,M1_Count,Expected_M1,Missing_M1,Status,GapCause
2021-08-17 00:00:00,1787.424,1787.607,1786.384,1786.384,15,15,0,COMPLETE,
2021-08-17 00:15:00,1786.39,1786.905,1786.19,1786.76,15,15,0,COMPLETE,
2021-08-17 00:30:00,1786.758,1787.157,1786.393,1786.88,15,15,0,COMPLETE,
2021-08-17 00:45:00,1786.878,1787.179,1786.37,1786.763,15,15,0,COMPLETE,
2021-08-17 01:00:00,1786.814,1788.631,1786.325,1786.961,15,15,0,COMPLETE,
2021-08-17 01:15:00,1786.981,1787.461,1786.016,1786.532,15,15,0,COMPLETE,
2021-08-17 01:30:00,1786.533,1786.58,1784.648,1785.107,15,15,0,COMPLETE,
2021-08-17 01:45:00,1785.11,1785.897,1784.347,1784.799,15,15,0,COMPLETE,
2021-08-17 02:00:00,1784.818,1786.612,1784.787,1786.111,15,15,0,COMPLETE,
2021-08-17 02:15:00,1786.065,1786.464,1785.789,1786.191,15,15,0,COMPLETE,
2021-08-17 02:30:00,1786.193,1786.812,1785.065,1785.621,15,15,0,COMPLETE,
2021-08-17 02:45:00,1785.626,1787.682,1785.615,1786.653,15,15,0,COMPLETE,
2021-08-17 03:00:00,1786.622,1787.675,1786.17,1786.74,15,15,0,COMPLETE,
2021-08-17 03:15:00,1786.764,1787.01,1785.794,1785.863,15,15,0,COMPLETE,
2021-08-17 03:30:00,1785.873,1786.611,1785.791,1786.161,15,15,0,COMPLETE,
2021-08-17 03:45:00,1786.175,1786.34,1785.779,1785.925,15,15,0,COMPLETE,
2021-08-17 04:00:00,1785.957,1786.822,1785.721,1786.477,15,15,0,COMPLETE,
2021-08-17 04:15:00,1786.432,1786.549,1785.989,1786.212,15,15,0,COMPLETE,
2021-08-17 04:30:00,1786.21,1786.478,1785.412,1785.903,15,15,0,COMPLETE,
2021-08-17 04:45:00,1785.897,1786.237,1785.695,1786.002,15,15,0,COMPLETE,
2021-08-17 05:00:00,1786.008,1787.524,1785.979,1787.305,15,15,0,COMPLETE,
2021-08-17 05:15:00,1787.307,1787.912,1786.952,1787.221,15,15,0,COMPLETE,
2021-08-17 05:30:00,1787.241,1791.581,1787.05,1790.569,15,15,0,COMPLETE,
2021-08-17 05:45:00,1790.616,1792.383,1790.594,1791.414,15,15,0,COMPLETE,
2021-08-17 06:00:00,1791.459,1792.739,1790.963,1791.407,15,15,0,COMPLETE,
2021-08-17 06:15:00,1791.408,1792.967,1791.397,1791.683,15,15,0,COMPLETE,
2021-08-17 06:30:00,1791.711,1792.339,1790.965,1791.351,15,15,0,COMPLETE,
2021-08-17 06:45:00,1791.35,1792.246,1790.956,1791.014,15,15,0,COMPLETE,
2021-08-17 07:00:00,1790.968,1794.589,1790.772,1794.057,15,15,0,COMPLETE,
2021-08-17 07:15:00,1794.07,1795.275,1793.414,1794.735,15,15,0,COMPLETE,
2021-08-17 07:30:00,1794.74,1795.121,1793.14,1793.956,15,15,0,COMPLETE,
2021-08-17 07:45:00,1794.004,1794.096,1792.719,1792.837,15,15,0,COMPLETE,
2021-08-17 08:00:00,1792.867,1793.004,1790.925,1791.686,15,15,0,COMPLETE,
2021-08-17 08:15:00,1791.735,1794.248,1791.7,1793.58,15,15,0,COMPLETE,
2021-08-17 08:30:00,1793.546,1793.714,1792.916,1793.038,15,15,0,COMPLETE,
2021-08-17 08:45:00,1793.035,1794.756,1792.758,1794.53,15,15,0,COMPLETE,
2021-08-17 09:00:00,1794.515,1794.653,1792.816,1793.18,15,15,0,COMPLETE,
2021-08-17 09:15:00,1793.183,1793.508,1792.715,1793.244,15,15,0,COMPLETE,
2021-08-17 09:30:00,1793.247,1794.941,1792.571,1794.88,15,15,0,COMPLETE,
2021-08-17 09:45:00,1794.912,1794.922,1793.614,1793.876,15,15,0,COMPLETE,
2021-08-17 10:00:00,1793.909,1794.553,1793.51,1794.22,15,15,0,COMPLETE,
2021-08-17 10:15:00,1794.219,1794.967,1794.012,1794.285,15,15,0,COMPLETE,
2021-08-17 10:30:00,1794.282,1795.067,1793.758,1794.864,15,15,0,COMPLETE,
2021-08-17 10:45:00,1794.861,1795.268,1794.458,1794.877,15,15,0,COMPLETE,
2021-08-17 11:00:00,1794.831,1794.858,1793.89,1794.409,15,15,0,COMPLETE,
2021-08-17 11:15:00,1794.392,1795.519,1793.377,1793.629,15,15,0,COMPLETE,
2021-08-17 11:30:00,1793.62,1793.91,1793.147,1793.254,15,15,0,COMPLETE,
2021-08-17 11:45:00,1793.249,1793.375,1791.247,1791.272,15,15,0,COMPLETE,
2021-08-17 12:00:00,1791.227,1792.584,1790.601,1792.387,15,15,0,COMPLETE,
2021-08-17 12:15:00,1792.392,1794.31,1791.479,1792.255,15,15,0,COMPLETE,
2021-08-17 12:30:00,1792.266,1794.55,1787.787,1790.116,15,15,0,COMPLETE,
